ID,RENDIMIENTO_GLOBAL
439416,medio-bajo
311870,alto
452761,bajo
345756,medio-bajo
191518,alto
639509,medio-alto
378737,alto
656229,alto
719845,alto
130165,bajo
512105,alto
6682,alto
26653,alto
166380,bajo
52920,alto
162704,bajo
854202,bajo
299257,alto
490304,bajo
568824,alto
827608,medio-bajo
899189,alto
172631,alto
238965,bajo
507542,bajo
528650,bajo
745713,alto
177758,bajo
448402,medio-bajo
285347,bajo
59933,alto
661777,alto
823398,medio-bajo
811551,bajo
501625,medio-alto
906653,bajo
778408,alto
395248,alto
286665,bajo
110450,medio-bajo
70368,alto
256125,alto
97278,alto
331748,medio-alto
515140,bajo
603712,bajo
692811,alto
69966,medio-bajo
724324,medio-alto
549562,medio-alto
198946,alto
777433,alto
112077,medio-alto
651102,alto
649827,bajo
673263,bajo
714999,alto
9472,bajo
662092,alto
549079,alto
165538,bajo
470319,alto
400350,alto
599117,bajo
431687,alto
392480,alto
548068,medio-alto
728541,medio-alto
15673,alto
379545,alto
212636,alto
531262,bajo
141071,alto
155080,alto
269613,bajo
763006,alto
388381,bajo
265608,bajo
758755,medio-alto
348058,bajo
120737,medio-bajo
36155,bajo
328174,medio-alto
723745,alto
364742,alto
373676,alto
153178,alto
844465,alto
869112,bajo
958305,medio-alto
352534,bajo
1250,medio-alto
98118,alto
155115,medio-alto
857446,alto
69134,medio-alto
360935,bajo
468256,alto
468096,bajo
982369,alto
872073,bajo
804285,alto
147454,alto
538820,alto
987686,bajo
915579,alto
739433,alto
756353,medio-alto
895104,bajo
395346,alto
657299,alto
802219,alto
375388,alto
909477,alto
491068,alto
921565,medio-alto
268168,alto
259671,bajo
517782,bajo
759262,alto
376121,bajo
764363,medio-alto
277745,alto
754316,bajo
777340,bajo
689332,alto
770925,alto
592626,bajo
923790,alto
422662,bajo
166020,alto
508663,bajo
961092,bajo
913750,alto
951093,medio-alto
76666,medio-bajo
418075,alto
404926,bajo
939541,medio-bajo
837449,bajo
983198,alto
773859,alto
737647,bajo
569895,alto
332472,alto
152934,bajo
21782,bajo
555487,medio-alto
376877,bajo
344892,bajo
893285,medio-alto
659380,bajo
926561,medio-alto
492314,bajo
522557,alto
217336,alto
641159,medio-alto
422451,alto
838963,alto
425138,medio-alto
973056,alto
58497,alto
144375,alto
187164,bajo
510485,medio-bajo
19790,alto
407502,medio-alto
595578,alto
628003,bajo
311340,bajo
591299,alto
732750,medio-bajo
975647,alto
554548,alto
297803,alto
264158,alto
652725,alto
481725,alto
893720,alto
579926,alto
17877,bajo
449581,alto
654300,bajo
585681,medio-bajo
519050,bajo
562903,bajo
267413,alto
283951,bajo
563258,alto
371348,bajo
572753,medio-bajo
865240,alto
433554,alto
446904,medio-alto
921628,alto
821661,medio-alto
69850,medio-alto
570627,alto
196214,alto
983041,bajo
298459,bajo
45250,alto
351724,alto
273548,bajo
635092,bajo
637595,bajo
57104,medio-alto
543819,alto
837889,medio-alto
976590,alto
459688,alto
364032,alto
310820,bajo
456167,bajo
901935,bajo
478087,alto
246968,bajo
711809,alto
362375,alto
459764,medio-bajo
851457,alto
478059,medio-alto
933467,medio-bajo
963878,alto
241097,medio-bajo
317368,bajo
668542,bajo
249456,alto
721274,alto
474554,bajo
578530,alto
293185,bajo
185000,alto
255029,bajo
661655,bajo
689428,alto
690034,alto
758392,alto
391455,bajo
774302,alto
945760,bajo
935267,bajo
733734,bajo
56501,bajo
491914,alto
469568,alto
683336,bajo
777216,bajo
521589,alto
826,alto
688263,medio-bajo
706841,alto
38974,alto
668341,alto
97614,alto
616938,bajo
575163,alto
426939,alto
805110,alto
403812,bajo
208645,alto
241615,bajo
65692,alto
848600,alto
33658,alto
337168,alto
392987,bajo
927015,alto
271442,alto
520926,medio-bajo
965474,bajo
746346,alto
457865,bajo
629351,medio-bajo
571671,bajo
393308,medio-bajo
206185,medio-bajo
358224,alto
662301,alto
489328,bajo
445329,alto
349677,alto
84698,alto
312477,alto
908336,alto
366826,bajo
622511,bajo
66607,alto
314823,alto
259575,alto
273073,bajo
692457,alto
808098,medio-alto
906408,alto
376056,bajo
880968,bajo
273042,medio-bajo
762144,bajo
226903,bajo
397119,medio-bajo
456498,medio-alto
223519,alto
498994,alto
675225,bajo
426693,alto
333732,bajo
252020,alto
581818,bajo
130237,alto
909600,alto
580178,bajo
942369,medio-bajo
47066,medio-alto
333247,bajo
670306,alto
581256,alto
718851,medio-alto
110884,alto
530511,alto
528528,medio-alto
82321,alto
368040,alto
234665,bajo
339364,alto
534562,alto
290978,bajo
560838,bajo
772130,alto
535344,medio-alto
432050,alto
164713,medio-alto
502386,alto
679551,alto
548830,bajo
158090,alto
715849,alto
532797,alto
734390,bajo
496142,alto
136849,alto
902787,alto
277506,bajo
313235,alto
417866,bajo
542451,alto
854722,medio-bajo
102242,medio-bajo
967592,medio-alto
575941,medio-bajo
865477,bajo
755144,alto
116421,medio-alto
150408,bajo
940861,alto
697117,alto
914970,bajo
950644,alto
722083,alto
347379,bajo
17963,alto
771509,medio-alto
671888,medio-alto
314208,alto
626647,alto
960830,medio-bajo
536092,alto
711877,alto
18037,bajo
43541,medio-bajo
602463,bajo
468819,bajo
842785,alto
311072,alto
381753,medio-bajo
705768,alto
24728,alto
947673,alto
770581,bajo
648216,alto
58990,bajo
368206,bajo
446566,alto
407675,bajo
303847,bajo
100943,bajo
548795,alto
520685,medio-alto
170975,bajo
742002,alto
808609,medio-alto
589908,bajo
323714,alto
175015,medio-alto
365580,medio-alto
727094,medio-alto
136537,alto
199928,alto
252766,medio-alto
328967,bajo
180431,medio-bajo
644158,alto
118847,alto
104297,bajo
738730,alto
885021,alto
221150,alto
614445,alto
65323,bajo
303535,alto
396863,medio-alto
865041,bajo
171881,alto
154680,bajo
813727,bajo
272433,bajo
265168,alto
31875,alto
136427,bajo
579430,alto
137853,alto
188574,alto
917618,alto
948904,medio-alto
155538,alto
174350,alto
981248,bajo
165739,bajo
827787,alto
563969,bajo
451104,alto
497489,bajo
868516,medio-alto
646539,alto
844853,alto
851398,bajo
60570,alto
304358,bajo
348770,bajo
753845,bajo
660129,medio-alto
501926,alto
803854,alto
692355,bajo
805188,bajo
74157,alto
565817,alto
654621,alto
112695,alto
448874,alto
101770,medio-bajo
968492,bajo
401146,alto
170539,bajo
504652,bajo
239833,alto
110000,medio-alto
621912,bajo
938966,alto
368947,bajo
886886,bajo
246274,alto
874954,alto
284953,alto
122598,bajo
63224,alto
288933,alto
809890,bajo
730472,bajo
763136,alto
481825,alto
43888,medio-alto
566078,bajo
545340,alto
499351,bajo
810261,alto
143299,bajo
737362,alto
565417,bajo
732175,bajo
947451,medio-bajo
734822,alto
418046,alto
884859,alto
28943,bajo
10976,alto
733330,medio-bajo
327915,alto
980443,bajo
560599,medio-bajo
249429,alto
768602,alto
278821,bajo
214930,alto
496686,medio-bajo
120803,bajo
145772,bajo
20493,alto
282654,alto
502898,medio-bajo
479902,medio-alto
650949,alto
888441,alto
657268,bajo
598129,medio-alto
344219,alto
770254,alto
226349,bajo
818771,bajo
729441,bajo
519357,alto
332047,medio-alto
617449,bajo
52842,alto
897131,alto
577911,medio-alto
22436,alto
713970,alto
736106,alto
546540,alto
779246,alto
503548,bajo
5289,bajo
580652,medio-bajo
602067,alto
165522,medio-alto
343925,alto
745401,alto
445766,medio-bajo
653249,bajo
389740,alto
840648,alto
733042,alto
879458,alto
390921,alto
617976,bajo
955715,alto
88053,bajo
900929,alto
137291,bajo
629584,alto
3029,bajo
734044,alto
714382,alto
766981,alto
940792,alto
17487,medio-alto
105881,bajo
358506,alto
32741,alto
227731,alto
245832,medio-bajo
164886,alto
194746,alto
58295,alto
82532,bajo
938992,medio-bajo
23087,medio-alto
324430,alto
809773,bajo
216356,medio-alto
123950,alto
721542,medio-alto
799072,bajo
417303,bajo
148987,medio-alto
407225,alto
672910,alto
140983,alto
741025,medio-bajo
134749,medio-alto
666299,alto
119516,alto
704357,bajo
515435,alto
936762,alto
67298,alto
930538,medio-bajo
576710,alto
719772,medio-bajo
458280,alto
271153,alto
105226,alto
117903,alto
75526,alto
554974,bajo
318745,bajo
485842,alto
958789,bajo
780184,alto
752158,medio-alto
440761,alto
114967,bajo
613197,medio-alto
731060,alto
579414,alto
237719,alto
604900,medio-bajo
232539,medio-bajo
568502,alto
131069,medio-bajo
890391,bajo
213841,bajo
507452,alto
442360,medio-bajo
960904,alto
5352,bajo
688908,alto
699275,alto
277727,alto
916357,medio-alto
728651,alto
764341,medio-alto
118401,alto
604677,bajo
601723,alto
549767,bajo
522193,alto
194071,medio-alto
783807,bajo
497730,bajo
488025,alto
349250,alto
247839,medio-bajo
594185,bajo
450704,alto
392954,medio-bajo
869866,bajo
855633,medio-alto
647637,bajo
277445,bajo
730473,bajo
637606,medio-bajo
531025,alto
795196,alto
822789,alto
151129,alto
603768,alto
969159,bajo
125451,bajo
942342,alto
950718,alto
535301,bajo
204526,alto
936483,alto
884536,bajo
284562,alto
239891,alto
476503,bajo
12158,alto
60105,bajo
187440,bajo
280007,medio-bajo
597291,alto
118231,alto
734081,medio-bajo
636734,bajo
955419,alto
508350,alto
137765,alto
967869,alto
289008,medio-alto
90060,medio-bajo
621581,alto
695752,alto
671565,alto
125689,medio-bajo
841679,alto
569031,alto
882532,alto
20066,bajo
615107,bajo
164603,medio-alto
896866,bajo
660291,alto
121322,alto
251497,alto
710500,medio-bajo
490721,medio-bajo
718132,alto
356886,bajo
386779,alto
925942,alto
760572,bajo
844907,alto
272219,bajo
234396,alto
35381,bajo
944646,alto
535775,alto
959685,medio-bajo
312042,alto
859078,medio-alto
522161,alto
284205,alto
547239,alto
414801,alto
905065,alto
463295,alto
596797,medio-alto
890883,bajo
538857,bajo
407179,bajo
310125,bajo
374412,alto
9713,alto
648474,medio-alto
882204,alto
203469,bajo
988146,alto
580144,bajo
156647,alto
171516,bajo
271062,alto
450187,medio-alto
260862,alto
127610,bajo
49330,alto
52643,medio-bajo
287473,alto
63021,alto
175866,alto
606144,bajo
883589,medio-alto
427905,bajo
696935,alto
110882,alto
540864,alto
463080,medio-alto
710514,alto
806019,bajo
83257,alto
954798,bajo
513363,alto
813989,alto
464717,bajo
320036,alto
150477,bajo
315015,alto
517258,bajo
553367,medio-alto
148853,alto
614250,alto
822699,alto
695022,alto
667097,alto
787033,medio-bajo
889434,alto
718807,alto
70426,bajo
790034,bajo
706007,bajo
557932,bajo
506947,alto
21896,medio-alto
791837,medio-alto
123476,alto
330965,bajo
363469,bajo
620329,medio-bajo
68926,alto
259800,bajo
68152,alto
12159,medio-bajo
524607,alto
255514,medio-bajo
377737,alto
890231,alto
532720,alto
766970,medio-bajo
768860,bajo
431234,alto
738891,alto
889648,alto
764964,bajo
585747,alto
78511,alto
765862,alto
13856,alto
306761,alto
854491,bajo
162162,bajo
377637,medio-bajo
163888,alto
366727,alto
761088,alto
67231,bajo
209766,alto
409521,bajo
682126,alto
732322,alto
981748,alto
370053,bajo
64974,medio-bajo
928962,bajo
666320,bajo
17472,alto
856030,alto
959442,alto
110527,bajo
252462,bajo
640192,alto
841398,bajo
721587,alto
328306,medio-alto
619002,alto
322911,medio-bajo
483988,bajo
432090,alto
874870,alto
985150,medio-alto
145115,alto
939949,medio-bajo
158391,bajo
555428,alto
952472,alto
875874,bajo
852797,bajo
660237,bajo
208031,medio-bajo
519562,medio-alto
504532,bajo
915445,medio-alto
131001,alto
229409,alto
351415,bajo
360850,medio-bajo
19294,alto
418753,alto
413381,medio-bajo
264097,bajo
877114,bajo
410842,bajo
509452,alto
838981,medio-bajo
929784,alto
117141,medio-alto
247635,bajo
797270,alto
63447,alto
664646,medio-alto
28873,alto
163020,alto
132973,alto
562249,alto
17661,alto
664211,medio-alto
627409,alto
46476,alto
277762,bajo
140684,alto
443983,medio-bajo
602796,bajo
371712,bajo
903867,alto
199070,alto
364630,bajo
813801,bajo
264833,alto
269840,bajo
875224,alto
457393,bajo
535826,bajo
297596,bajo
645688,bajo
446909,bajo
495781,alto
533690,alto
652861,bajo
80056,alto
732132,medio-alto
384442,alto
981994,alto
819961,alto
261504,alto
539752,alto
526602,bajo
861696,bajo
482717,alto
864265,alto
830925,alto
900620,medio-bajo
963304,alto
574789,bajo
947371,alto
23665,alto
142341,bajo
915559,medio-bajo
804674,alto
486862,alto
628379,alto
456774,alto
717046,alto
520009,alto
224824,medio-bajo
693385,alto
711288,bajo
792576,alto
398895,alto
500012,medio-bajo
700015,alto
724668,alto
658116,alto
810421,alto
837911,medio-alto
205955,medio-alto
891695,alto
83734,alto
391748,medio-bajo
742703,alto
177064,alto
120096,bajo
623274,alto
726926,medio-alto
62585,medio-bajo
962362,bajo
223095,bajo
154901,bajo
612643,alto
637861,alto
129713,medio-alto
906418,alto
795311,medio-bajo
233419,alto
771536,bajo
13436,bajo
934693,alto
16283,bajo
808527,alto
696316,medio-bajo
427439,alto
326799,alto
669000,alto
118027,alto
860944,bajo
355252,alto
358329,alto
602119,medio-alto
921358,bajo
267574,bajo
631909,alto
761918,alto
808693,alto
864638,alto
404638,bajo
433737,alto
82480,alto
722092,bajo
19354,alto
532134,medio-alto
211693,medio-alto
240742,medio-alto
103618,medio-bajo
878807,bajo
604894,alto
82598,medio-alto
86456,alto
755195,alto
663444,alto
310199,alto
148593,bajo
20230,medio-bajo
166737,alto
362197,medio-alto
878628,alto
564941,alto
224762,bajo
567305,alto
205098,alto
758744,bajo
683515,alto
356401,bajo
132809,medio-bajo
820545,bajo
367886,alto
922918,medio-alto
365105,alto
81152,alto
846031,medio-alto
281269,bajo
862444,bajo
134219,bajo
163832,alto
279051,alto
311941,alto
681640,alto
648712,medio-bajo
59299,bajo
532916,alto
133830,bajo
906313,medio-bajo
848406,bajo
861670,bajo
436922,medio-bajo
969210,alto
599988,alto
906102,alto
576793,alto
911935,medio-alto
764514,alto
681751,alto
835969,alto
27306,alto
603520,alto
581799,alto
125991,alto
898472,medio-alto
17756,alto
740314,alto
900813,bajo
982932,alto
971094,medio-alto
579937,medio-alto
264005,alto
448489,alto
901826,alto
340826,medio-alto
759864,alto
603503,medio-bajo
893658,bajo
392180,bajo
54525,alto
199966,bajo
684122,alto
338171,bajo
799380,alto
256569,alto
514334,alto
470479,bajo
422805,alto
466365,medio-bajo
304610,medio-alto
580854,alto
874486,bajo
53656,alto
336640,alto
158064,alto
223081,bajo
673615,alto
748870,bajo
377684,bajo
758239,bajo
811434,alto
310950,bajo
953652,alto
55876,alto
20224,alto
673580,alto
106687,medio-bajo
737043,bajo
183280,medio-bajo
224102,medio-bajo
315536,alto
882530,alto
851550,medio-bajo
806438,bajo
28569,alto
291506,bajo
255824,bajo
83764,alto
905774,bajo
221417,alto
960730,alto
278988,alto
66405,bajo
96368,alto
420990,alto
351525,medio-bajo
901222,alto
601168,bajo
467604,alto
470403,bajo
168770,bajo
679361,alto
839624,alto
375765,bajo
643785,alto
114045,medio-bajo
139553,alto
337017,alto
606015,alto
552160,alto
753930,bajo
655301,alto
557937,alto
330135,bajo
210695,alto
804076,medio-alto
382286,bajo
252423,alto
719113,alto
789097,bajo
240880,alto
47934,alto
964855,bajo
863462,alto
774003,medio-alto
502923,alto
495815,alto
571116,alto
322232,alto
922201,alto
546257,bajo
824035,alto
380959,alto
929071,alto
975979,alto
409685,bajo
238900,medio-alto
24188,alto
447282,bajo
310429,medio-bajo
579094,alto
344900,alto
488506,alto
52560,alto
121798,bajo
534366,bajo
770812,alto
16880,bajo
766447,medio-alto
842396,bajo
764654,medio-alto
528823,alto
86495,bajo
749775,alto
939994,medio-alto
452719,alto
327973,alto
874664,medio-alto
584682,alto
703067,bajo
235340,alto
272974,alto
674903,alto
843177,alto
552895,bajo
338648,alto
336180,alto
854384,medio-bajo
82860,alto
58205,alto
27767,alto
45713,alto
482693,medio-alto
416152,alto
649361,alto
75274,alto
509170,bajo
257717,alto
56342,alto
912881,bajo
418147,alto
835180,alto
94003,alto
146909,medio-alto
36339,medio-bajo
938001,bajo
130885,bajo
317259,alto
898388,alto
381222,medio-alto
770515,medio-alto
414748,bajo
136573,bajo
631029,medio-alto
175775,alto
171986,alto
669224,alto
711173,bajo
809461,medio-bajo
18971,medio-alto
467202,bajo
2205,bajo
89707,medio-bajo
106535,alto
227853,bajo
567251,alto
326251,alto
258032,alto
814650,alto
54099,medio-alto
516124,alto
207048,alto
551262,bajo
130369,alto
47486,bajo
910989,alto
954034,alto
789707,medio-alto
802643,alto
590951,alto
424927,bajo
543969,bajo
860642,bajo
611684,bajo
423890,bajo
342084,bajo
407303,medio-bajo
344464,medio-bajo
950293,alto
254136,medio-alto
128115,alto
193727,medio-alto
883257,alto
343145,alto
630503,medio-alto
125916,medio-bajo
427388,medio-bajo
17898,bajo
957055,bajo
743256,alto
227630,alto
491848,bajo
466687,bajo
951264,alto
925534,alto
579306,alto
130164,alto
554450,bajo
39934,bajo
629191,alto
232506,alto
483343,medio-alto
302597,bajo
859653,medio-bajo
957558,alto
687652,alto
790714,alto
230148,alto
260745,alto
344174,medio-bajo
616662,medio-alto
571519,medio-alto
164133,alto
779309,alto
276693,bajo
840119,alto
967887,medio-bajo
77650,alto
611939,alto
908480,alto
404158,medio-alto
229389,medio-bajo
270270,alto
775653,bajo
307181,alto
380807,medio-bajo
889583,bajo
682295,alto
98949,alto
522537,bajo
481062,bajo
611431,bajo
36075,alto
618257,medio-alto
827698,alto
777417,bajo
916374,alto
194365,bajo
847467,alto
454985,alto
314928,alto
225637,alto
93651,alto
346375,bajo
252238,medio-alto
745058,medio-alto
204913,alto
62375,alto
694079,alto
646231,bajo
52113,medio-bajo
222371,alto
625238,bajo
675252,medio-bajo
76185,alto
433307,bajo
95581,medio-alto
422044,alto
167649,alto
756952,bajo
297258,bajo
216121,alto
666552,bajo
394168,bajo
24888,medio-alto
731834,alto
721893,alto
355188,alto
286782,alto
97073,alto
543518,alto
425729,alto
515581,medio-bajo
678372,bajo
597524,medio-alto
778725,alto
707637,alto
810392,alto
718299,alto
206700,medio-alto
279662,medio-alto
11870,alto
300829,alto
829776,alto
923782,medio-bajo
386852,alto
506914,alto
410799,alto
222306,alto
927446,alto
828457,medio-bajo
359455,alto
704898,medio-bajo
823533,alto
825367,alto
546768,alto
317094,alto
103227,alto
300135,alto
801044,alto
635463,alto
404848,alto
173411,bajo
156747,medio-alto
453434,alto
959911,bajo
452175,medio-alto
105758,alto
431884,medio-alto
877614,medio-alto
383841,bajo
82569,alto
127738,alto
395347,alto
708423,alto
630043,bajo
208626,alto
149501,alto
475387,alto
184870,alto
642076,medio-alto
181302,alto
830939,alto
805604,alto
318166,alto
590036,alto
209953,alto
499892,alto
811890,bajo
714969,bajo
113905,bajo
854622,bajo
570676,bajo
50206,alto
641015,bajo
589834,bajo
930559,bajo
937331,bajo
231523,alto
977266,bajo
120273,medio-bajo
489299,bajo
381736,alto
394598,medio-bajo
103090,medio-alto
925033,medio-bajo
471452,alto
187969,alto
354221,bajo
24569,alto
109447,alto
683426,alto
860799,medio-alto
353341,alto
682604,medio-bajo
540062,alto
779451,alto
318696,alto
728750,alto
319576,alto
238254,alto
413405,medio-bajo
767548,alto
282651,bajo
381153,alto
753643,bajo
902632,alto
306384,alto
399710,medio-alto
373431,alto
221285,medio-alto
162920,medio-alto
7922,alto
176748,medio-alto
846448,alto
96919,alto
823874,alto
339120,alto
957883,bajo
878171,alto
378023,bajo
21784,alto
504237,bajo
828862,alto
575359,medio-bajo
685427,bajo
816330,alto
555332,alto
481499,bajo
609604,medio-alto
492548,bajo
942350,medio-bajo
543055,bajo
210797,alto
268632,medio-alto
213825,alto
592538,alto
955128,alto
392259,alto
138520,alto
467361,alto
825243,alto
717122,alto
241565,bajo
203265,bajo
954605,bajo
393398,medio-alto
651018,medio-alto
786128,medio-alto
527525,alto
470445,alto
381468,alto
179281,alto
71117,bajo
